frame,t,ball,x,y,vx,vy,leftAngle,leftOmega,rightAngle,rightOmega,score,plunged,down
977,16.300001144,2,0.559589505,0.523312151,0.688333690,-0.579281390,-0.678492963,0.000000000,-0.571704268,13.157640457,20,1,0
978,16.316667557,2,0.571061730,0.513325334,0.688333690,-0.599207044,-0.678430021,-0.000000000,-0.338672251,14.114070892,20,1,0
979,16.333333969,2,0.582533956,0.503006458,0.688333690,-0.619132638,-0.678413332,-0.000000000,-0.097911358,14.591609001,20,1,0
980,16.350000381,2,0.594006181,0.492355496,0.688333690,-0.639058292,-0.678409040,0.000000000,0.146676227,14.828408241,20,1,0
981,16.366666794,2,0.605478406,0.481372416,0.688333690,-0.658983946,-0.678407967,0.000000000,0.393022656,14.937322617,20,1,0
982,16.383335114,2,0.616950631,0.470057249,0.688333690,-0.678909600,-0.678407848,0.000000000,0.639919877,14.971435547,20,1,0
983,16.400001526,2,0.628422856,0.458409965,0.688333690,-0.698835254,-0.678407848,0.000000000,0.886576653,14.956540108,20,1,0
984,16.416667938,2,0.620337486,0.458214045,-0.603183150,0.057788443,-0.678407848,-0.000000000,0.749537587,0.000000000,20,1,0
985,16.433334351,2,0.600029588,0.465321839,-1.218472242,0.426466465,-0.678407848,0.000000000,0.696938396,-0.000000000,25,1,0
986,16.450000763,2,0.579721749,0.472097486,-1.218472242,0.406540811,-0.284793288,24.282512665,0.683235288,0.000000000,25,1,0
987,16.466667175,2,0.559413850,0.478541076,-1.218472242,0.386615187,0.275392860,35.682994843,0.679665446,0.000000000,25,1,0
988,16.483333588,2,0.539106011,0.484652579,-1.218472242,0.366689533,0.889458001,39.665325165,0.678735077,-0.000000000,25,1,0
989,16.500000000,2,0.518798113,0.490431964,-1.218472242,0.346763909,1.677504897,51.856082916,0.678492844,0.000000000,25,1,0
990,16.516668320,2,0.498490244,0.495879263,-1.218472242,0.326838255,1.418629408,-0.000000000,0.678430021,0.000000000,25,1,0
991,16.533334732,2,0.478182375,0.500994503,-1.218472242,0.306912601,1.319058180,0.000000000,0.678413630,-0.000000000,25,1,0
992,16.550001144,2,0.457874477,0.505777597,-1.218472242,0.286986977,1.009675503,-7.406807899,0.284799039,-24.282508850,25,1,0
993,16.566667557,2,0.437566608,0.510228634,-1.218472242,0.267061323,0.826173782,-11.079418182,-0.275386900,-35.682994843,25,1,0
994,16.583333969,2,0.423091650,0.510249496,0.156965315,-0.663775086,0.610004187,-13.075320244,-0.889452457,-39.665325165,25,1,0
995,16.600000381,2,0.425707728,0.498854488,0.156965315,-0.683700740,0.377693176,-14.069569588,-1.677496672,-51.856067657,25,1,0
996,16.616666794,2,0.428323805,0.487127393,0.156965315,-0.703626394,0.137326375,-14.567245483,-1.418622732,-0.000000000,25,1,0
997,16.633335114,2,0.430939853,0.475068182,0.156965315,-0.723552048,-0.107058510,-14.815858841,-1.319048405,0.000000000,25,1,0
998,16.650001526,2,0.433555931,0.462676913,0.156965315,-0.743477702,-0.353331089,-14.932746887,-1.009671926,7.406813622,25,1,0
999,16.666667938,2,0.436172009,0.449953496,0.156965315,-0.763403296,-0.600252688,-14.972967148,-0.826170206,11.079428673,25,1,0
1000,16.683334351,2,0.438788086,0.436898053,0.156965315,-0.783328950,-0.847015023,-14.963080406,-0.610000312,13.075325966,25,1,0
1001,16.700000763,2,0.441404164,0.423510462,0.156965315,-0.803254604,-0.729440033,-0.000000000,-0.377689093,14.069573402,25,1,0
1002,16.716667175,2,0.444020212,0.409790814,0.156965315,-0.823180199,-0.691702604,0.000000000,-0.137322158,14.567247391,25,1,0
1003,16.733333588,2,0.446636289,0.395739019,0.156965315,-0.843105793,-0.681871355,-0.000000000,0.107062690,14.815860748,25,1,0
1004,16.750000000,2,0.449252367,0.381355166,0.156965315,-0.863031387,-0.679310024,0.000000000,0.353335351,14.932746887,25,1,0
1005,16.766668320,2,0.451868445,0.366639197,0.156965315,-0.882956982,-0.678642869,0.000000000,0.600257039,14.972966194,25,1,0
1006,16.783334732,2,0.454484522,0.351591170,0.156965315,-0.902882576,-0.678468883,0.000000000,0.847019374,14.963080406,25,1,0
1007,16.800001144,2,0.457100570,0.336211026,0.156965315,-0.922808170,-0.678423464,0.000000000,0.729442477,0.000000000,25,1,0
1008,16.816667557,2,0.459716648,0.320498765,0.156965315,-0.942733765,-0.678411841,0.000000000,0.691703260,-0.000000000,25,1,0
1009,16.833333969,2,0.462332726,0.304454446,0.156965315,-0.962659359,-0.678408802,-0.000000000,0.681871653,0.000000000,25,1,0
1010,16.850000381,2,0.464948803,0.288078010,0.156965315,-0.982584953,-0.678407967,-0.000000000,0.679309845,0.000000000,25,1,0
1011,16.866666794,2,0.467564881,0.271369517,0.156965315,-1.002510548,-0.678407848,0.000000000,0.678642571,-0.000000000,25,1,0
1012,16.883335114,2,0.470180929,0.254328907,0.156965315,-1.022436142,-0.678407848,0.000000000,0.678468764,-0.000000000,25,1,0
1013,16.900001526,2,0.472797006,0.236956194,0.156965315,-1.042361736,-0.678407848,-0.000000000,0.678423464,0.000000000,25,1,0
1014,16.916667938,2,0.475413084,0.219251394,0.156965315,-1.062287331,-0.678407848,0.000000000,0.678411841,-0.000000000,25,1,0
1015,16.933334351,2,0.478029162,0.201214507,0.156965315,-1.082212925,-0.678407848,-0.000000000,0.678408802,0.000000000,25,1,0
1016,16.950000763,2,0.479983568,0.186140418,-0.033199094,0.296297848,-0.678407848,0.000000000,0.667722940,-4.054826260,25,1,0
1017,16.966667175,2,0.479430258,0.190746620,-0.033199094,0.276372194,-0.678407848,-0.000000000,0.678997517,0.000000000,25,1,0
1018,16.983333588,2,0.478876919,0.195020720,-0.033199094,0.256446540,-0.678407848,0.000000000,0.678561270,-0.000000000,25,1,0
1019,17.000000000,2,0.478323609,0.198962733,-0.033199094,0.236520916,-0.678407848,-0.000000000,0.678447545,-0.000000000,25,1,0
1020,17.016668320,2,0.477770269,0.202572659,-0.033199094,0.216595262,-0.678407848,0.000000000,0.678417861,0.000000000,25,1,0
1021,17.033334732,2,0.477216959,0.205850482,-0.033199094,0.196669623,-0.678407848,-0.000000000,0.678410113,-0.000000000,25,1,0
1022,17.050001144,2,0.476663649,0.208796218,-0.033199094,0.176743984,-0.678407848,0.000000000,0.678408206,0.000000000,25,1,0
1023,17.066667557,2,0.476110309,0.211409852,-0.033199094,0.156818345,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1024,17.083333969,2,0.475556999,0.213691399,-0.033199094,0.136892706,-0.678407848,0.000000000,0.678407848,-0.000000000,25,1,0
1025,17.100000381,2,0.475003660,0.215640858,-0.033199094,0.116967060,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1026,17.116666794,2,0.474450350,0.217258215,-0.033199094,0.097041413,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1027,17.133335114,2,0.473897040,0.218543485,-0.033199094,0.077115774,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1028,17.150001526,2,0.473343700,0.219496652,-0.033199094,0.057190131,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1029,17.166667938,2,0.472790390,0.220117733,-0.033199094,0.037264489,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1030,17.183334351,2,0.472237051,0.220406726,-0.033199094,0.017338850,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1031,17.200000763,2,0.471683741,0.220363617,-0.033199094,-0.002586791,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1032,17.216667175,2,0.471130431,0.219988421,-0.033199094,-0.022512432,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1033,17.233333588,2,0.470577091,0.219281122,-0.033199094,-0.042438071,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1034,17.250000000,2,0.470023781,0.218241736,-0.033199094,-0.062363714,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1035,17.266668320,2,0.469470441,0.216870263,-0.033199094,-0.082289353,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1036,17.283334732,2,0.468917131,0.215166688,-0.033199094,-0.102214992,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1037,17.300001144,2,0.468363822,0.213130996,-0.033199094,-0.122140631,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1038,17.316667557,2,0.467810482,0.210763216,-0.033199094,-0.142066270,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1039,17.333333969,2,0.467257172,0.208063334,-0.033199094,-0.161991924,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1040,17.350000381,2,0.466703832,0.205031365,-0.033199094,-0.181917563,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1041,17.366666794,2,0.466150522,0.201667309,-0.033199094,-0.201843187,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1042,17.383335114,2,0.465597212,0.197971165,-0.033199094,-0.221768826,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1043,17.400001526,2,0.465043873,0.193942934,-0.033199094,-0.241694480,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1044,17.416667938,2,0.464490563,0.189582601,-0.033199094,-0.261620104,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1045,17.433334351,2,0.463937223,0.184890166,-0.033199094,-0.281545758,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1046,17.450000763,2,0.463383913,0.179865628,-0.033199094,-0.301471412,-0.678407848,0.000000000,0.678407848,0.000000000,25,1,0
1047,17.466667175,2,0.462830603,0.174509019,-0.033199094,-0.321397036,-0.678407848,-0.000000000,0.678407848,-0.000000000,25,1,0
1048,17.483333588,2,0.460675865,0.171248063,-0.175861090,-0.089485213,-0.678407848,0.000000000,0.670706749,-0.718132377,25,1,0
1049,17.500000000,2,0.457744837,0.169424564,-0.175861090,-0.109410845,-0.678407848,-0.000000000,0.679634511,0.000000000,25,1,0
1050,17.516668320,2,0.454813808,0.167268947,-0.175861090,-0.129336491,-0.678407848,0.000000000,0.678727210,-0.000000000,25,1,0
1051,17.533334732,2,0.451882780,0.164781243,-0.175861090,-0.149262130,-0.678407848,-0.000000000,0.678490937,-0.000000000,25,1,0
1052,17.550001144,2,0.448951781,0.161961436,-0.175861090,-0.169187769,-0.284793347,24.282508850,0.678429306,-0.000000000,25,1,0
1053,17.566667557,2,0.446020752,0.158809543,-0.175861090,-0.189113408,0.275392801,35.682994843,0.678413033,-0.000000000,25,1,0
1054,17.583333969,2,0.443089724,0.155325562,-0.175861090,-0.209039047,0.889458060,39.665328979,0.678409040,0.000000000,25,1,0
1055,17.600000381,2,0.440158695,0.151509479,-0.175861090,-0.228964686,1.677504778,51.856075287,0.678407967,-0.000000000,25,1,0
1056,17.616666794,2,0.436763853,0.148223728,-0.203690603,-0.197144881,1.418630958,0.000000000,0.678407967,0.000012614,25,1,0
1057,17.633335114,2,0.433251560,0.144824326,-0.210738063,-0.203964069,1.319059134,0.000000000,0.678407729,-0.000014337,25,1,0
1058,17.650001526,2,0.429621845,0.141311228,-0.217785209,-0.210785896,1.103648782,0.000000000,0.678407848,0.000000015,25,1,0
1059,17.666667938,2,0.425874621,0.137684435,-0.224832803,-0.217606977,0.988394856,-7.457700253,0.678407848,0.000000011,25,1,0
1060,17.683334351,2,0.422009945,0.133943975,-0.231880277,-0.224428177,0.789211750,-11.264159203,0.678407848,0.000000009,25,1,0
1061,17.700000763,2,0.418027818,0.130089819,-0.238927960,-0.231249124,0.571703315,-13.157641411,0.678407848,-0.000000022,25,1,0
1062,17.716667175,2,0.413928211,0.126121983,-0.245975807,-0.238069743,0.338671327,-14.114070892,0.678407848,0.000000006,25,1,0
1063,17.733333588,2,0.409711182,0.122040465,-0.253023118,-0.244891256,0.097910419,-14.591609001,0.678407848,-0.000000061,25,1,0
1064,17.750000000,2,0.379318237,0.147644922,-1.823575735,1.536267877,-0.146677166,-14.828408241,0.455345273,-13.499433517,25,1,0
1065,17.766668320,2,0.348925292,0.172917292,-1.823575735,1.516342282,-0.393023610,-14.937321663,-0.038070295,-30.971845627,25,1,0
1066,17.783334732,2,0.318532377,0.197857574,-1.823575735,1.496416688,-0.639920413,-14.971434593,-0.631917000,-38.149482727,25,1,0
1067,17.800001144,2,0.288139433,0.222465754,-1.823575735,1.476491094,-0.886577129,-14.956541061,-1.316175461,-50.133529663,25,1,0
1068,17.816667557,2,0.257746518,0.246741846,-1.823575735,1.456565499,-0.749537766,-0.000000000,-1.077799678,0.000000000,25,1,0
1069,17.833333969,2,0.227353573,0.270685852,-1.823575735,1.436639905,-0.696938515,0.000000000,-0.991841078,0.000000000,25,1,0
1070,17.850000381,2,0.196960643,0.294297755,-1.823575735,1.416714311,-0.683235407,0.000000000,-0.969923675,0.000000000,25,1,0
1071,17.866666794,2,0.182534918,0.322581351,-0.586227477,1.762896538,-0.679665446,0.000000000,-0.845475495,7.486793995,25,1,0
1072,17.883335114,2,0.183019280,0.358107597,0.029061604,2.131574631,-0.678735375,0.000000000,-0.658219397,11.303372383,30,1,0
1073,17.900001526,2,0.183503643,0.393301755,0.029061604,2.111649036,-0.678492963,0.000000000,-0.439820617,13.212392807,30,1,0
1074,17.916667938,2,0.183988005,0.428163826,0.029061604,2.091723204,-0.678430021,-0.000000000,-0.206105903,14.156204224,30,1,0
1075,17.933334351,2,0.184472352,0.462693781,0.029061604,2.071797609,-0.678413332,-0.000000000,0.035120632,14.620406151,30,1,0
1076,17.950000763,2,0.184956715,0.496891648,0.029061604,2.051871777,-0.678409040,0.000000000,0.279942334,14.842906952,30,1,0
1077,17.966667175,2,0.185441077,0.530757427,0.029061604,2.031946182,-0.678407967,0.000000000,0.526282489,14.936944962,30,1,0
1078,17.983333588,2,0.185925439,0.564291120,0.029061604,2.012020588,-0.678407848,0.000000000,0.772935867,14.956320763,30,1,0
1079,18.000000000,2,0.186409801,0.597492695,0.029061604,1.992094755,-0.678407848,0.000000000,0.702997506,0.000000000,30,1,0
1080,18.016668320,2,0.186894149,0.630362153,0.029061604,1.972169161,-0.678407848,-0.000000000,0.684813976,0.000000000,30,1,0
1081,18.033334732,2,0.187378511,0.662899613,0.029061604,1.952243447,-0.678407848,0.000000000,0.680076480,0.000000000,30,1,0
1082,18.050001144,2,0.187862873,0.695104897,0.029061604,1.932317734,-0.284793288,24.282512665,0.678842604,0.000000000,30,1,0
1083,18.066667557,2,0.188347235,0.726978123,0.029061604,1.912392020,0.275392860,35.682994843,0.678520977,0.000000000,30,1,0
1084,18.083333969,2,0.188831598,0.758519232,0.029061604,1.892466307,0.889458001,39.665325165,0.678437173,-0.000000000,30,1,0
1085,18.100000381,2,0.189315945,0.789728224,0.029061604,1.872540712,1.677504897,51.856082916,0.678415477,-0.000000000,30,1,0
1086,18.116666794,2,0.189800307,0.820605099,0.029061604,1.852614999,1.418629408,-0.000000000,0.678409755,-0.000000000,30,1,0
1087,18.133335114,2,0.190284669,0.851149917,0.029061604,1.832689285,1.319058180,0.000000000,0.678408206,-0.000000000,30,1,0
1088,18.150001526,2,0.190769032,0.881362617,0.029061604,1.812763572,1.009675503,-7.406807899,0.284793645,-24.282510757,30,1,0
1089,18.166667938,2,0.195827514,0.888524234,0.596618891,-0.955680847,0.826173782,-11.079418182,-0.275392592,-35.682994843,30,1,0
1090,18.183334351,2,0.205771163,0.872264087,0.596618891,-0.975606441,0.610004187,-13.075320244,-0.889458179,-39.665328979,30,1,0
1091,18.200000763,2,0.215714812,0.855671883,0.596618891,-0.995532036,0.377693176,-14.069569588,-1.677505255,-51.856094360,30,1,0
1092,18.216667175,2,0.225658461,0.838747621,0.596618891,-1.015457630,0.137326375,-14.567245483,-1.418632150,0.000000000,30,1,0
1093,18.233333588,2,0.235602111,0.821491241,0.596618891,-1.035383224,-0.107058510,-14.815858841,-1.319059968,-0.000000000,30,1,0
1094,18.250000000,2,0.245545775,0.803902745,0.596618891,-1.055308819,-0.353331089,-14.932746887,-1.009676099,7.406810760,30,1,0
1095,18.266668320,2,0.255489409,0.785982132,0.596618891,-1.075234413,-0.600252688,-14.972967148,-0.826174557,11.079417229,30,1,0
1096,18.283334732,2,0.265433073,0.767729461,0.596618891,-1.095160007,-0.847015023,-14.963080406,-0.610004783,13.075321198,30,1,0
1097,18.300001144,2,0.275376737,0.749144673,0.596618891,-1.115085602,-0.729440033,-0.000000000,-0.377693594,14.069569588,30,1,0
1098,18.316667557,2,0.285320371,0.730227828,0.596618891,-1.135011196,-0.691702604,0.000000000,-0.137326762,14.567244530,30,1,0
1099,18.333333969,2,0.295264035,0.710978866,0.596618891,-1.154936790,-0.681871355,-0.000000000,0.107058212,14.815858841,30,1,0
1100,18.350000381,2,0.305207670,0.691397846,0.596618891,-1.174862385,-0.679310024,0.000000000,0.353330791,14.932746887,30,1,0
1101,18.366666794,2,0.315151334,0.671484709,0.596618891,-1.194787979,-0.678642869,0.000000000,0.600252748,14.972966194,30,1,0
1102,18.383335114,2,0.325094998,0.651239514,0.596618891,-1.214713573,-0.678468883,0.000000000,0.847015023,14.963080406,30,1,0
1103,18.400001526,2,0.335038632,0.630662143,0.596618891,-1.234639168,-0.678423464,0.000000000,0.729440033,0.000000000,30,1,0
1104,18.416667938,2,0.320171297,0.634241164,-0.856980801,0.179680794,-0.678411841,0.000000000,0.691702545,0.000000000,30,1,0
1105,18.433334351,2,0.297311902,0.645480156,-1.371564865,0.674339175,-0.678408802,-0.000000000,0.681871533,0.000000000,30,1,0
1106,18.450000763,2,0.274452507,0.656387031,-1.371564865,0.654413581,-0.678407967,-0.000000000,0.679309845,0.000000000,30,1,0
1107,18.466667175,2,0.251593083,0.666961849,-1.371564865,0.634487927,-0.678407848,0.000000000,0.678642571,-0.000000000,30,1,0
1108,18.483333588,2,0.228733689,0.677204549,-1.371564865,0.614562273,-0.678407848,0.000000000,0.678468764,-0.000000000,30,1,0
1109,18.500001907,2,0.205874279,0.687115192,-1.371564865,0.594636619,-0.678407848,-0.000000000,0.678423464,0.000000000,30,1,0
1110,18.516668320,2,0.183014855,0.696693718,-1.371564865,0.574710965,-0.678407848,0.000000000,0.678411841,-0.000000000,30,1,0
1111,18.533334732,2,0.160155445,0.705940127,-1.371564865,0.554785371,-0.678407848,-0.000000000,0.678408802,0.000000000,30,1,0
1112,18.550001144,2,0.137296021,0.714854479,-1.371564865,0.534859717,-0.678407848,0.000000000,0.678407967,-0.000000000,30,1,0
1113,18.566667557,2,0.114436604,0.723436713,-1.371564865,0.514934063,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1114,18.583333969,2,0.091577187,0.731686890,-1.371564865,0.495008409,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1115,18.600000381,2,0.068717763,0.739604890,-1.371564865,0.475082785,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1116,18.616666794,2,0.045858350,0.747190833,-1.371564865,0.455157131,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1117,18.633335114,2,0.022998935,0.754444718,-1.371564865,0.435231507,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1118,18.650001526,2,0.036785632,0.761733949,0.768076301,0.437355191,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1119,18.666667938,2,0.049586903,0.768691123,0.768076301,0.417429537,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1120,18.683334351,2,0.062388174,0.775316179,0.768076301,0.397503912,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1121,18.700000763,2,0.075189449,0.781609178,0.768076301,0.377578259,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1122,18.716667175,2,0.087990716,0.787570059,0.768076301,0.357652605,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1123,18.733333588,2,0.100791991,0.793198824,0.768076301,0.337726980,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1124,18.750001907,2,0.113593265,0.798495531,0.768076301,0.317801327,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1125,18.766668320,2,0.126394540,0.803460121,0.768076301,0.297875702,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1126,18.783334732,2,0.139195830,0.808092594,0.768076301,0.277950048,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1127,18.800001144,2,0.151997104,0.812393010,0.768076301,0.258024395,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1128,18.816667557,2,0.164798379,0.816361308,0.768076301,0.238098770,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1129,18.833333969,2,0.177599654,0.819997609,0.768076301,0.218173116,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1130,18.850000381,2,0.190400928,0.823301673,0.768076301,0.198247477,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1131,18.866666794,2,0.203202203,0.826273739,0.768076301,0.178321838,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1132,18.883335114,2,0.216003463,0.828913689,0.768076301,0.158396199,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1133,18.900001526,2,0.228804737,0.831221461,0.768076301,0.138470560,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1134,18.916667938,2,0.241605997,0.833197236,0.768076301,0.118544914,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1135,18.933334351,2,0.254407257,0.834840894,0.768076301,0.098619267,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1136,18.950000763,2,0.267208517,0.836152434,0.768076301,0.078693628,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1137,18.966667175,2,0.280009806,0.837131858,0.768076301,0.058767986,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1138,18.983333588,2,0.292811066,0.837779224,0.768076301,0.038842343,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1139,19.000001907,2,0.305612326,0.838094532,0.768076301,0.018916704,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1140,19.016668320,2,0.318413585,0.838077724,0.768076301,-0.001008937,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1141,19.033334732,2,0.331214845,0.837728798,0.768076301,-0.020934578,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1142,19.050001144,2,0.344016135,0.837047756,0.768076301,-0.040860217,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1143,19.066667557,2,0.356817394,0.836034656,0.768076301,-0.060785860,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1144,19.083333969,2,0.369618654,0.834689498,0.768076301,-0.080711499,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1145,19.100000381,2,0.382419914,0.833012223,0.768076301,-0.100637138,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1146,19.116666794,2,0.395221174,0.831002831,0.768076301,-0.120562777,-0.678407848,0.000000000,0.678407848,-0.000000000,30,1,0
1147,19.133335114,2,0.408022463,0.828661323,0.768076301,-0.140488416,-0.678407848,-0.000000000,0.678407848,0.000000000,30,1,0
1148,19.150001526,2,0.420823723,0.825987816,0.768076301,-0.160414070,-0.284793347,24.282508850,0.678407848,-0.000000000,30,1,0
1149,19.166667938,2,0.433624983,0.822982132,0.768076301,-0.180339709,0.275392801,35.682994843,0.678407848,0.000000000,30,1,0
1150,19.183334351,2,0.446426243,0.819644332,0.768076301,-0.200265333,0.889458060,39.665328979,0.678407848,-0.000000000,30,1,0
1151,19.200000763,2,0.459227502,0.815974534,0.768076301,-0.220190972,1.677504778,51.856075287,0.678407848,0.000000000,30,1,0
1152,19.216667175,2,0.472028792,0.811972618,0.768076301,-0.240116626,1.418630958,0.000000000,0.678407848,-0.000000000,30,1,0
1153,19.233333588,2,0.484830052,0.807638526,0.768076301,-0.260042250,1.319059134,0.000000000,0.678407848,0.000000000,30,1,0
1154,19.250001907,2,0.497631311,0.802972436,0.768076301,-0.279967904,1.103648782,0.000000000,0.678407848,-0.000000000,30,1,0
1155,19.266668320,2,0.510432601,0.797974229,0.768076301,-0.299893558,0.988394856,-7.457700253,0.678407848,0.000000000,30,1,0
1156,19.283334732,2,0.523233831,0.792643905,0.768076301,-0.319819182,0.789211750,-11.264159203,0.678407848,-0.000000000,30,1,0
1157,19.300001144,2,0.536035120,0.786981463,0.768076301,-0.339744836,0.571703315,-13.157641411,0.678407848,0.000000000,30,1,0
1158,19.316667557,2,0.548836350,0.780986965,0.768076301,-0.359670460,0.338671327,-14.114070892,0.678407848,-0.000000000,30,1,0
1159,19.333333969,2,0.561637640,0.774660408,0.768076301,-0.379596114,0.097910419,-14.591609001,0.678407848,0.000000000,30,1,0
1160,19.350000381,2,0.574438930,0.768001676,0.768076301,-0.399521768,-0.146677166,-14.828408241,0.284793347,-24.282508850,30,1,0
1161,19.366666794,2,0.587240160,0.761010945,0.768076301,-0.419447362,-0.393023610,-14.937321663,-0.275392860,-35.682994843,30,1,0
1162,19.383335114,2,0.600041449,0.753688037,0.768076301,-0.439373016,-0.639920413,-14.971434593,-0.889458358,-39.665328979,30,1,0
1163,19.400001526,2,0.612842679,0.746033072,0.768076301,-0.459298670,-0.886577129,-14.956541061,-1.677505255,-51.856098175,30,1,0
1164,19.416667938,2,0.625643969,0.738045990,0.768076301,-0.479224294,-0.749537766,-0.000000000,-1.418632269,0.000000000,30,1,0
1165,19.433334351,2,0.638445258,0.729726791,0.768076301,-0.499149948,-0.696938515,0.000000000,-1.319060922,-0.000000000,30,1,0
1166,19.450000763,2,0.651246488,0.721075535,0.768076301,-0.519075572,-0.683235407,0.000000000,-1.103650093,-0.000000000,30,1,0
1167,19.466667175,2,0.664047778,0.712092161,0.768076301,-0.539001226,-0.679665446,0.000000000,-0.988396347,7.457702637,30,1,0
1168,19.483333588,2,0.676849008,0.702776730,0.768076301,-0.558926880,-0.678735375,0.000000000,-0.789212525,11.264160156,30,1,0
1169,19.500001907,2,0.689650297,0.693129182,0.768076301,-0.578852534,-0.678492963,0.000000000,-0.571704268,13.157640457,30,1,0
1170,19.516668320,2,0.692962706,0.683500290,-0.430122763,-0.549358368,-0.678430021,-0.000000000,-0.338672251,14.114070892,30,1,0
1171,19.533334732,2,0.685793996,0.674012244,-0.430122763,-0.569284022,-0.678413332,-0.000000000,-0.097911358,14.591609001,30,1,0
1172,19.550001144,2,0.678625226,0.664192080,-0.430122763,-0.589209676,-0.678409040,0.000000000,0.146676227,14.828408241,30,1,0
1173,19.566667557,2,0.671456516,0.654039800,-0.430122763,-0.609135270,-0.678407967,0.000000000,0.393022656,14.937322617,30,1,0
1174,19.583333969,2,0.664287806,0.643555462,-0.430122763,-0.629060924,-0.678407848,0.000000000,0.639919877,14.971435547,30,1,0
1175,19.600000381,2,0.657119095,0.632739007,-0.430122763,-0.648986578,-0.678407848,0.000000000,0.886576653,14.956540108,30,1,0
1176,19.616666794,2,0.649950385,0.621590495,-0.430122763,-0.668912232,-0.678407848,-0.000000000,0.749537587,0.000000000,30,1,0
1177,19.633335114,2,0.642781615,0.610109866,-0.430122763,-0.688837886,-0.678407848,0.000000000,0.696938396,-0.000000000,30,1,0
1178,19.650001526,2,0.635612905,0.598297119,-0.430122763,-0.708763480,-0.284793288,24.282512665,0.683235288,0.000000000,30,1,0
1179,19.666667938,2,0.628444195,0.586152315,-0.430122763,-0.728689134,0.275392860,35.682994843,0.679665446,0.000000000,30,1,0
1180,19.683334351,2,0.621275485,0.573675394,-0.430122763,-0.748614788,0.889458001,39.665325165,0.678735077,-0.000000000,30,1,0
1181,19.700000763,2,0.614106774,0.560866416,-0.430122763,-0.768540442,1.677504897,51.856082916,0.678492844,0.000000000,30,1,0
